Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
9/11/2017,64496.56,65080.71,64496.56,64876.56,43021474
9/12/2017,65104.79,65365.3,64685.21,64826.07,44184198
9/13/2017,64853.12,65141.23,64719.8,64719.8,47391572
9/14/2017,64790.65,64890.83,64595.14,64748.47,46130604
9/15/2017,64796.93,64897.64,64434.74,64535.67,87963916
9/18/2017,64949.24,65100.09,64536.82,64647.04,52359840
9/19/2017,64670.39,64833.31,64634.38,64750.09,55306325
9/20/2017,64872.62,65071.91,64410.26,64749.5,51906447
9/21/2017,64683.93,64755.51,64108.69,64209.19,45887105
9/22/2017,64107.72,64397.32,63982.64,64397.32,41987952
9/25/2017,64380.73,64481.9,63895.84,63895.84,39402238
9/26/2017,63918.62,64038.53,63527.13,63700.76,38905438
9/27/2017,63869.4,63949.35,63498.26,63573.49,35037595
9/28/2017,63740.06,63868.16,63567.19,63729.77,48713101
9/29/2017,63986.72,64368.44,63912.94,64289.69,49889561
10/2/2017,64552.98,64725.11,64232.12,64486.26,46458260
10/3/2017,64590.28,64851.05,64362.69,64407.81,45890168
10/4/2017,64545.55,64766.76,63798.8,63825.7,45066373
10/5/2017,63915.58,64268.86,63731.65,64185.71,35225793
10/6/2017,64282.11,64588.36,64192,64456.06,47916694
10/9/2017,64530.3,64761.83,64427.37,64755.22,29802084
10/10/2017,65043.1,65089.97,64856.78,65046.57,50802486
10/11/2017,65221.96,65849.01,65106.93,65733.79,76642501
10/12/2017,65971.89,66053.82,65529.1,65529.1,61839816
10/13/2017,65636.25,65686.88,65318.72,65318.72,35179827
10/16/2017,65647.53,65679.23,65381.02,65435.72,35820571
10/17/2017,65416.9,65478.28,64854.15,64854.15,42521363
10/18/2017,64979.14,65097.06,64474.44,64474.44,46607881
10/19/2017,64278.97,64488.27,63682.15,63745,43062407
10/20/2017,63952.15,64069.36,63549.75,63719.57,47633240
10/23/2017,63760.49,64054.71,63611.71,63714.74,35575424
10/24/2017,63751.25,63751.25,62997.92,63016.86,50245756
10/25/2017,62968.85,63348.77,62968.85,63158.16,47963721
10/26/2017,63323.61,63430.29,63050.52,63342.71,55383995
10/27/2017,63425.82,64097.97,63425.82,64054.62,96782356
10/30/2017,64199.28,64661.93,64199.28,64640.8,48396402
10/31/2017,64630.22,64866.57,64429.99,64866.57,45246522
11/2/2017,65020.01,65050.67,64281.98,64375.83,40514430
11/3/2017,64428.25,64548.56,64033.16,64214.11,37992064
11/6/2017,64407.62,64656.2,64009.61,64565.59,39018762
11/7/2017,64803.09,65633.77,64761.19,65134.28,57893243
11/8/2017,65293.14,65331.53,64591.53,64617.71,48025991
11/9/2017,64595.9,64616.57,63654.58,63923.62,44250373
11/10/2017,63784.23,63973.28,63415.6,63415.6,47198100
11/13/2017,63488.52,63614.68,62898.79,63160.3,59657735
11/14/2017,63503.77,63618.95,62999.89,63256.2,45115281
11/15/2017,63115.72,63118.1,62214.08,62345.85,39430677
11/16/2017,62666.43,62735.72,62245.21,62299.29,45732567
11/17/2017,62410.94,63059.59,62410.94,63047.02,35718638
11/20/2017,62954.94,63621.92,62914.48,63621.92,31880489
11/21/2017,63723.84,64112.39,63560.45,64010.67,45330204
11/22/2017,63858.47,64074.39,63658.52,63993.34,58048422
11/23/2017,63769.34,64423.02,63703.19,64207.77,35323868
11/24/2017,64326.89,64513.76,63807.21,63857.97,38592415
11/27/2017,63815.68,64266.68,63744.65,64177.91,54658977
11/28/2017,64093.83,64178.16,63750.59,63961.27,45150522
11/29/2017,64223.39,64322.74,62962.26,62962.26,54730140
11/30/2017,62896.81,63126.49,62440.31,62440.31,99458754
12/1/2017,62683.89,62829.7,61807.87,62031.02,42173463
12/4/2017,62186.66,62719.03,61631.16,62350.23,34696232
12/5/2017,62257.29,62753,62244.91,62507.04,36580222
12/6/2017,62113.01,62297.72,61927.8,62165.24,46805334
12/7/2017,62210.34,62552.59,61880.11,62164.65,46937969
12/8/2017,62568.13,62769.97,62208.7,62430.24,63818545
12/11/2017,62578.24,62590.21,61862.28,62000.65,34398119
12/12/2017,61945.55,62532.46,61796.27,62532.46,45878171
12/13/2017,62511.96,62641.28,62343.56,62547.97,40299902
12/14/2017,62498.81,62945.35,62482.59,62916.39,47664105
12/15/2017,62702.76,62830.33,62334.54,62619.6,69717206
12/18/2017,62855.59,63538.95,62855.59,63538.95,42854897
12/19/2017,63493.65,63761.1,63361.94,63406.04,46220579
12/20/2017,63558.61,63632.22,63222.39,63355.53,45704595
12/21/2017,63367.88,63477.25,63157.84,63477.25,44895839
12/22/2017,63490.46,63548.74,63234.49,63237.38,49168299
12/27/2017,63360.77,63919.16,63340.78,63918.87,72594297
12/28/2017,63915.96,64069.86,63696.78,64053.47,49892929
12/29/2017,63955.87,64041.35,63532.92,63746.2,40775216
1/3/2018,63988.33,64143.97,63269.89,63896.32,36237680
1/4/2018,64253.01,65327.83,64253.01,65297.96,57752692
1/5/2018,65280.13,65436.29,65051.07,65314.32,46716640
1/8/2018,65520.15,65806.03,65382.84,65805.97,39669836
1/9/2018,65906.05,65957.09,65244.12,65404.37,47296288
1/10/2018,65394.51,65394.51,64647.89,64884.73,38438472
1/11/2018,64942.04,65379.88,64724.79,65379.88,44282895
1/12/2018,65605.4,65697.37,65230.09,65465.65,33584054
1/15/2018,65528.36,65626.31,65198.89,65503.35,23756917
1/16/2018,65553.09,66608.8,65301.29,66437.64,50503772
1/17/2018,66405.55,66748.42,66369.44,66685.33,38297024
1/18/2018,66874.01,66960.63,66678.37,66709.12,36335983
1/19/2018,66847.71,66905.05,66660.01,66897.08,32603755
1/22/2018,67005.37,67308.69,66856.03,67308.69,31266906
1/23/2018,67607.05,67933.05,67116.26,67529.39,47804540
1/24/2018,67445.41,67445.41,67044.7,67339.21,34861869
1/25/2018,67108.25,67181.57,66537.12,66561.79,36385233
1/26/2018,66700.63,66861.37,66598.85,66861.37,36927777
1/29/2018,67031.49,67036.35,66524.78,66769.38,43058213
1/30/2018,66484.39,66489.37,65903.2,66153.16,40262490
1/31/2018,66177.15,66416.6,66041.56,66048.17,38689698
2/1/2018,66221.11,66524.54,65074.57,65585.79,39952179
2/2/2018,65426.58,65482.94,64920.33,65021.36,30755828
2/5/2018,64413.59,64781.73,64387.49,64685.64,32900813
2/6/2018,63197.07,63197.07,62141.27,62527.37,66479112
2/7/2018,62916.54,63262.13,62790.01,63262.13,42895803
2/8/2018,63174.2,63361.76,62604.89,62604.89,40820842
2/9/2018,62014.75,62462.42,61779.84,61952.62,50727210
2/12/2018,62552.39,62901.91,62523.21,62602.34,27481527
2/13/2018,62808.64,63008.51,62707.06,63008.51,32897976
2/14/2018,63231.77,63500.92,62822.61,63500.92,34244028
2/15/2018,63915.52,64042.13,63078.16,63078.16,30460963
2/16/2018,63428.66,63471.9,62545.91,62818.71,33265484
2/19/2018,62884.53,63061.49,62633.59,62803.65,20382450
2/20/2018,62684.37,62907.95,62447.08,62858.56,21367522
2/21/2018,62725.25,62777.44,62353.25,62603.25,32534909
2/22/2018,62233.82,62741.73,61838.93,62717.27,42983350
2/23/2018,63001.82,63008.85,62396,62665.06,29307054
2/26/2018,63025.31,63086.8,62544.71,62659.44,27100015
2/27/2018,62976.25,63028.11,62666.14,62928.22,38880689
2/28/2018,62606.84,62606.84,61686.93,61703.18,50912383
3/1/2018,61586.44,61679.69,60650.7,61116.96,44745177
3/2/2018,60731.2,61014.72,60360.82,60580.36,36893107
3/5/2018,60308.56,60854.63,60272.64,60854.63,27792342
3/6/2018,61206.74,61208.5,60963.36,61118.06,33256554
3/7/2018,60798.69,61670.85,60697.03,61635.69,39080532
3/8/2018,61708.98,61711.68,60931.98,61036.99,33077441
3/9/2018,61073.26,61688.08,60463.69,61688.08,34431284
3/12/2018,61986.42,62241.93,61810.98,62241.93,33497085
3/13/2018,62193.99,62264.72,61664.66,61740.09,41837558
3/14/2018,61731.29,61752.01,61312.5,61399.9,45952003
3/15/2018,61606.32,61719.75,61070.73,61156.91,34442855
3/16/2018,61127.34,61127.54,60275.66,60391.42,81021699
3/19/2018,60459.41,60501.6,59581.19,59596.35,30902849
3/20/2018,59577.21,60067.51,59290.76,59959.9,36939175
3/21/2018,59996.4,60939.18,59977.93,60932.26,41076002
3/22/2018,60734.8,61099.86,59784.64,59862.55,42632166
3/23/2018,59271.85,59551.36,58973.77,59436.36,35024338
3/26/2018,59524.67,59637.51,58965.53,58965.53,28329575
3/27/2018,59686.94,59838.11,59071.84,59077.72,32988309
3/28/2018,58832.79,58858.1,57947.92,58176.39,50366552
3/29/2018,58520.39,58678.74,58353,58377.42,37368481
4/3/2018,58375.85,59129.84,58173.3,58902.2,35305911
4/4/2018,58848.83,58897.63,58230.62,58354.95,38772658
4/5/2018,58945.33,59293.02,58918.9,59244.04,31907083
4/6/2018,59196.07,59689.95,58996.75,59553.13,32222320
4/9/2018,59685.88,60145.28,59366.32,59699.72,35800404
4/10/2018,60074.63,60074.63,59545.47,59860.3,44140690
4/11/2018,59835.08,60140.21,59452.61,59740.56,40072283
4/12/2018,59701.79,60437.33,59692.31,60393.23,37570893
4/13/2018,60600.47,60687.23,60344.86,60477.53,38534011
4/16/2018,60521.7,60536.84,60084.78,60264.16,23708499
4/17/2018,60420.32,60434.76,60046.7,60294.06,27149788
4/18/2018,60337.33,60517.08,60091.36,60517.08,31561854
4/19/2018,60475.07,61008.88,60410.64,60629.81,29456850
4/20/2018,60600.76,60819.23,60144.37,60144.37,36173998
4/23/2018,60121.5,60303.01,59952.53,59952.53,28612462
4/24/2018,60181.79,60407.3,59485.35,59485.35,38658512
4/25/2018,59466.97,59611.04,59137.82,59243.55,52406749
4/26/2018,59168.64,59674.34,59168.64,59628.04,52082588
4/27/2018,59709.76,59831.89,59383.59,59567.47,47099648
4/30/2018,59614.39,60022.82,59596.63,59932.46,33967097
5/2/2018,59953.59,60219.19,59794.09,60066.46,31718539
5/4/2018,59745.59,59840.3,58752.27,58883.65,33871318
5/7/2018,59050.63,59243.76,58524.73,58596.43,29059137
5/8/2018,58723.98,58869,58405.34,58869,47564267
5/9/2018,58919.96,59726.71,58910.75,59691.85,45108472
5/10/2018,60009.26,60227.97,59684.18,60091.26,47349079
5/11/2018,60120.25,60784.11,60072.62,60784.11,36062605
5/14/2018,60824.25,60874.54,60426.78,60738.69,34103390
5/15/2018,60521.58,60523.22,59674.37,59723.95,56105637
5/16/2018,59778.44,59794.93,59358.87,59791.27,44445860
5/17/2018,59556.8,59769.97,59236.6,59337.27,39195853
5/18/2018,59319.69,59546.78,58622.75,58740.33,43144262
5/21/2018,58877.41,59444.82,58849.8,59335.68,29350685
5/22/2018,59305.88,59347.39,58752.36,59015.14,35825419
5/23/2018,58818.92,58839.47,57906.84,58033.72,47479655
5/24/2018,58152.32,58672.51,58021.42,58189.49,58259141
5/25/2018,58311.05,58394.09,57865.85,58233.23,51359513
5/28/2018,58203.34,58575.95,58052.74,58330.15,42770689
5/29/2018,58128.61,58180.48,57230.22,57871.23,61333145
5/30/2018,57564.95,57629.71,57043.6,57282.73,195552339
6/1/2018,57295.48,57890.11,56946.82,57890.11,42355358
6/4/2018,58158.72,58367.85,58035.51,58206.49,46430697
6/5/2018,58239.05,59089.6,57983.15,59089.6,40898101
6/6/2018,59108.62,59292.19,58944.22,59080.88,41166829
6/7/2018,59281,59699.84,59197.61,59412.76,46756743
6/8/2018,59135.15,59158.79,58930.65,59015.21,38014169
6/11/2018,59090.5,59306.1,58631.67,58680.16,34047122
6/12/2018,58864.06,59017.43,58660.39,58975.59,37095633
6/13/2018,58915.51,58925.98,58555.82,58686.19,43190169
6/14/2018,58533.91,58782.41,58328.84,58603.93,34754862
6/15/2018,58655.62,58739.94,57693.09,57693.09,66903658
6/18/2018,57669.66,57833.84,56474,56474,27841486
6/19/2018,55776.8,56015.59,55540.17,55911.98,40972031
6/20/2018,56235.83,57054.41,56235.83,56638.39,34704646
6/21/2018,56765.59,56907.95,56039.06,56425.25,36652600
6/22/2018,56623.14,56843.29,56512.21,56610.74,40686264
6/25/2018,56368.55,56876.75,56294.8,56416.37,37079593
6/26/2018,56545.38,56742.95,56243.45,56264.51,32925584
6/27/2018,56120.48,56262.8,55822.32,56101.8,46932213
6/28/2018,55824.06,56013.8,55124.54,55169.77,47723893
6/29/2018,55480.58,55954.44,55457.1,55954.44,40060448
7/2/2018,55490.11,55698.95,55202.31,55627.24,28274297
7/3/2018,55701.34,56424.37,55646.35,56393.58,28842768
7/4/2018,56323.8,56939.41,56323.8,56939.41,22700129
7/5/2018,56846.77,57288.6,56682.06,56719.88,26191173
7/6/2018,56811.1,56918.5,56492.24,56497.02,28382238
7/9/2018,56874.36,56911.03,56235.25,56413.96,26334958
7/10/2018,56484.5,57299.46,56379.79,57041.58,41499630
7/11/2018,56654.56,56779.91,56466.7,56544.08,33249480
7/12/2018,56752.1,56780.44,56620.07,56671.44,29631327
7/13/2018,56838.14,56936.78,56366.11,56594.71,26182028
7/16/2018,56584.8,56754.44,56205.53,56205.55,22733951
7/17/2018,56420.87,56514.92,56091.63,56483.22,31660804
7/18/2018,56503.83,56792.5,56256.52,56440.97,37819928
7/19/2018,56362.96,56644.22,56197.02,56585.5,37173062
7/20/2018,56479.88,57303.81,56479.88,57303.81,45476752
7/23/2018,57469.03,57907.3,57384.82,57787.35,35961978
7/24/2018,57895.28,58691.01,57895.28,58629.5,44845804
7/25/2018,58774.97,59111.91,58508.19,58978.27,38880724
7/26/2018,59089,59915.61,59089,59871.2,40612621
7/27/2018,59982.31,59982.31,59539.07,59650.51,36553159
7/30/2018,59528.5,60334.84,59472.46,60334.84,35701114
7/31/2018,60077.76,60378.92,59824.5,59964.47,43214821
8/1/2018,59969.04,60226.42,59520.41,60226.42,36926570
8/2/2018,60002.2,60051.94,59422,59484.35,33682112
8/3/2018,59585.56,59854.09,59412.53,59605.67,28429712
8/6/2018,59656.62,59707.8,59257.38,59707.8,30505081
8/7/2018,59819.89,60043.5,59692.12,59950.14,41521542
8/8/2018,60377.29,60431.77,59969.37,60097.89,49379909
8/9/2018,60084.74,60455.75,59816.8,60455.75,46587326
8/10/2018,59884.39,59996.01,58783.91,58783.91,45749149
8/13/2018,58673.72,59047.26,58457.28,58882.57,43282488
8/14/2018,59143.88,59345.29,58726.49,59114.08,41111921
8/16/2018,58806.55,58975.7,58515.64,58921.44,42362520
8/17/2018,58875.02,58943.34,58117.88,58130.92,51720903
8/20/2018,58412.32,58589.84,58311.85,58371.01,56024422
8/21/2018,58544.89,59361.23,58519.86,59283.11,50880037
8/22/2018,59195.08,59796.49,59121.32,59546.09,52215144
8/23/2018,59569.11,60169.39,59395.37,60044.45,53483684
8/24/2018,59997.71,60070.73,59819.06,59900.47,34632033
8/27/2018,60119.55,61114.2,60119.55,61083.54,37957370
8/28/2018,61256.18,61604.01,60969.78,61426.67,47320873
8/29/2018,61375.26,61410.28,61106.59,61225.82,52144882
8/30/2018,61246.21,61403.42,60621.69,60690.32,54764497
8/31/2018,60535.16,60581.96,60120.01,60201.08,65400901
9/3/2018,60218.66,60840.72,60211.73,60312.92,49901614
9/4/2018,60426.67,60685.49,59268.16,59418.32,58495953
9/5/2018,59300.18,59480.81,58735,58735,72676327
9/6/2018,58680.07,58910.19,58460.6,58469.6,74619367
9/7/2018,58470.28,58660.55,57460.3,57580.05,72437095
9/10/2018,57673.03,57855.42,57432.53,57843.93,50057246
9/11/2018,58115.14,58163.43,57329.5,57575.14,69316281
9/12/2018,57717.77,57954.89,56858.6,56858.6,73610737
9/13/2018,57207.06,57732.33,57207.06,57493.38,54655109
9/14/2018,57800.44,57800.44,57236.66,57632.29,68257744
9/17/2018,57565.59,57565.59,57034.26,57048.33,62991378
9/18/2018,57246.31,57820.53,57163.25,57527.82,54187991
9/19/2018,57866.8,58287.94,57412.72,58117.99,60198642
9/20/2018,58206.88,58443.22,58041.92,58231.57,66799741
9/21/2018,58474.81,58792.94,58225.66,58237.83,220176506
9/24/2018,58305.26,58900.87,58305.26,58887.53,61829257
9/25/2018,58933.7,59518.46,58879.51,59106.29,62783382
9/26/2018,59248.7,59450.56,59066.07,59450.56,43264361
9/27/2018,59298.24,59616.58,59082.36,59616.27,48182175
9/28/2018,59400.89,59553.17,58463.09,58974.76,51798188
10/1/2018,59152.37,59647.34,58888.39,58957.02,30038409
10/2/2018,58653.87,58824.14,58479.85,58824.14,36559854
10/3/2018,59070.64,59295.17,58953.31,59192.45,41506373
10/4/2018,58979.69,59137.39,58594.35,58736.08,42306396
10/5/2018,58711.34,58774.87,58326.09,58415.84,42062952
10/8/2018,58272.17,58272.17,57515.36,57515.36,29315808
10/9/2018,57517.24,58039.07,57348.76,57899.81,30771999
10/10/2018,58068.68,58068.68,56773.37,56830.18,37269830
10/11/2018,55769.57,56348.35,55628.34,55941.06,48936890
10/12/2018,56384.92,56686.54,56320.53,56516.02,40687822
10/15/2018,56590.24,56612.66,56097.81,56227.33,33374882
10/16/2018,56405.5,57173.6,56338.88,57156.19,45215626
10/17/2018,57471.91,57578.04,56574.25,56879.27,49669102
10/18/2018,56830.7,56989.71,56437.39,56560.93,37715144
10/19/2018,56605.77,56772.67,56089.84,56642.84,33923199
10/22/2018,56834.41,56955.9,56302.1,56516.23,28774546
10/23/2018,55985.51,56197.01,55490.46,55490.46,30943535
10/24/2018,55740.14,55758.12,55379.91,55379.91,30601405
10/25/2018,54736.24,55312.18,54555.59,55271.63,33440439
10/26/2018,55139.26,55180.92,54027.32,54027.32,30300893
10/29/2018,54262.62,54685.35,54066.64,54286.29,30165040
10/30/2018,54393.01,54608.78,54071.49,54608.78,32239802
10/31/2018,54994.51,55313.31,54944.79,55312.71,49399698
11/2/2018,56001.09,56538.5,56001.09,56321.58,44737998
11/5/2018,56239.45,57003.91,56212.16,57000.37,33784951
11/6/2018,57160.07,57160.07,56612.95,56926.12,43444412
11/7/2018,56897.38,57948.62,56897.38,57818.43,69123329
11/8/2018,57996.3,58244.49,57534.48,57655.73,55950239
11/9/2018,57423.36,57423.36,56802.85,56924.39,35304766
11/13/2018,56660.02,57099.96,56468.8,56652.31,34855526
11/14/2018,56476.26,57068.04,56162.99,56865.17,82995527
11/15/2018,56985.63,57289.36,56328.96,56329.01,79999793
11/16/2018,56590.38,56754.88,54866.97,55442.1,76529143
11/19/2018,55573.38,55911.21,55161.98,55911.21,65979111
11/20/2018,55635.47,55937.47,54985.95,55205.54,96050532
11/21/2018,55442.42,56456.08,55442.42,56451.9,117369400
11/22/2018,56497.01,57015.13,56294.27,56932.62,77692337
11/23/2018,56885.71,57014.33,56490.84,56788.04,86831703
11/26/2018,57070.53,57255.14,56271.69,56472.16,54819840
11/27/2018,56478.94,56800.62,56319.78,56763.67,65594837
11/28/2018,56890.9,57641.66,56890.9,57633.26,69295911
11/29/2018,58007.08,58412.94,57957.89,58412.94,51343820
11/30/2018,58356.5,58356.63,57736.66,58203.39,90714206
12/3/2018,58933.32,59249.71,58810.94,59176.6,54004543
12/4/2018,59026.51,59558.44,58828.34,59558.44,64842422
12/5/2018,58750.56,59707.73,58532.5,59707.73,67222669
12/6/2018,59113.69,59158.92,58323.45,58409.09,57066827
12/7/2018,58784.5,58998.44,58002.7,58180.45,48104411
12/10/2018,57927.01,58163.52,57383.84,57385.01,40646867
12/11/2018,57750.92,57784.4,56961.82,56961.82,54025119
12/12/2018,57180.67,58036.04,57094.98,58036.04,74211254
12/13/2018,58227.13,58978.88,57953.31,58952.55,74490297
12/14/2018,58502.88,58972.97,58393.12,58780.55,81572225
12/17/2018,58643.41,58883.22,58176.7,58186.34,50196203
12/18/2018,58003.48,58740.42,57793.42,58719.27,81789386
12/19/2018,58695.35,59223.65,58648.7,59223.65,84523487
12/20/2018,58646.01,58772.93,58102.9,58349.03,64835691
12/21/2018,58188.73,58301.42,56655.36,57331.35,111132639
12/27/2018,57800.92,57954.07,57108.77,57183.28,39320711
12/28/2018,57384.35,57807.43,57346.68,57690.5,37534716
1/2/2019,57494.06,58291.59,57090.34,58290.21,25417940
1/3/2019,58055.17,58118.09,57116.19,57192.42,30761455
1/4/2019,57489.96,58004.64,57464.86,57947.51,33530663
1/7/2019,58270.9,58971.42,58270.9,58971.42,39923428
1/8/2019,58884.37,59005.87,58488.32,58906.77,37751792
1/9/2019,59020.75,59383.45,58898.25,59336.58,49757879
1/10/2019,59031.07,59219.23,58656.33,59219.23,39324693
1/11/2019,59519.12,59903.73,59030.22,59322.53,50332891
1/14/2019,59029.04,59259.46,58790.46,59112.53,38948051
1/15/2019,59408.36,59548.01,59031.75,59439.56,35825484
1/16/2019,59636.04,59983.42,59410.7,59983.42,37213515
1/17/2019,59836.75,60194.18,59778.78,59894.9,38298029
1/18/2019,60168.95,60384.98,59854.36,60289.51,40817096
1/21/2019,60217.36,60230.05,59717.83,59865.51,21107318
1/22/2019,59642.29,60089.16,59587.24,59734.92,39723984
1/23/2019,59683.59,60937.16,59615.86,60788.89,47295243
1/24/2019,60891.65,61128.08,60407.55,60791.02,37365607
1/25/2019,60998.72,61040.21,60509.39,60661.36,44216782
1/28/2019,60722.49,60723.01,59815.09,60165.13,37693792
1/29/2019,60112.43,60489.75,59941.23,60228.41,35750270
1/30/2019,60327.49,60341.73,59674.89,59849.24,37122366
1/31/2019,60295.81,60517.62,60036.59,60367.42,40128546
2/1/2019,60455.3,60660.31,60258.14,60660.31,28005003
2/4/2019,60670.06,61034.78,60440.48,60658.28,33085754
2/5/2019,60845.59,61178.11,60587.56,61147.18,41639822
2/6/2019,61188.1,61402.29,61061.4,61319.01,40705033
2/7/2019,61136.64,61142.03,60296.16,60422.38,35398335
2/8/2019,60299.68,60358.16,60121.43,60280.51,38293553
2/11/2019,60332.84,60705.22,60221.65,60221.65,42137443
2/12/2019,60523.5,60625.28,60245.26,60534.92,49708242
2/13/2019,60718.11,60747.38,59763.25,59957.09,38258405
2/14/2019,60014.13,60043.16,59315.68,59348.4,46157536
2/15/2019,59276.26,59905.48,59276.26,59814.26,31035946
2/18/2019,59933.58,60005.47,59485.04,59589.02,28686984
2/19/2019,59571.23,59831.93,59346.39,59477.32,38383560
2/20/2019,59743.34,60409.3,59696.82,60409.3,42723441
2/21/2019,60408.65,60576.47,59734.38,59938.07,40200820
2/22/2019,60053.88,60585.72,60053.88,60274.56,38361562
2/25/2019,60571.43,60875.07,60169.72,60721.87,32352243
2/26/2019,60563.66,60619.29,60428.26,60564.73,42099079
2/27/2019,60570.57,60646.22,59932.27,59969.56,59439701
2/28/2019,60002.87,60247.48,59903.7,59903.7,32095583
3/1/2019,60229.65,60353.64,59987.5,60076.61,36112292
3/4/2019,60364.27,60421.29,59795.06,59888.03,42893947
3/5/2019,59818.78,60136.04,59691.24,59743.42,27893773
3/6/2019,59858.85,59978.81,59739.43,59978.8,35310457
3/7/2019,59942.79,60131.08,59568.36,59638.3,33305748
3/8/2019,59377.87,59507.53,59178.82,59436.39,30262646
3/11/2019,59552.07,59660.42,59416.74,59469.72,34741919
3/12/2019,59855.42,59855.42,59492.87,59669.47,36453696
3/13/2019,59546.66,59914.15,59515.79,59895.92,42786588
3/14/2019,59929.65,60057.02,59760.58,60002.72,33627815
3/15/2019,60066.63,60907.28,59971.09,60706.57,92878911
3/18/2019,60811.53,60929.65,60636.55,60683.38,40494690
3/19/2019,60767.32,61091.6,60713.07,60788.46,46284555
3/20/2019,60763.84,60885.92,60604.55,60788.38,30782824
3/21/2019,60892.97,60976.51,60700.35,60976.51,36232626
3/22/2019,60991.61,61057.05,60097.1,60097.1,28524387
3/25/2019,59820.69,59998.87,59574.84,59759.16,26241510
3/26/2019,59806.5,60026.06,59800.82,60026.06,22007250
3/27/2019,60094.99,60172.64,59798.73,59848.76,29681757
3/28/2019,59883.11,60023.21,59695.11,59752.66,25817587
3/29/2019,59989.13,60071.11,59574.27,59668.03,40948307
4/1/2019,60060.64,60451.41,60040.96,60342.05,24893217
4/2/2019,60530.42,61269.03,60530.36,61071.19,28602406
4/3/2019,61479.27,61941.09,61467.19,61924.86,34039573
4/4/2019,61828.21,62009.9,61432.27,61533.27,33005596
4/5/2019,61811.61,61811.61,60755.88,60755.88,35436496
4/8/2019,60902.69,61020.44,60735.25,60922.1,24535267
4/9/2019,61015.8,61322.23,60906.88,61097.07,31338808
4/10/2019,61140.3,61556.46,61088.03,61556.46,33490284
4/11/2019,61651.07,61674.73,61115.52,61168.92,25864093
4/12/2019,61356.88,61378.45,60939.05,60969.26,25266004
4/15/2019,60975.16,61107.99,60689.15,60812.06,23817835
4/16/2019,60967.16,61067.07,60810.73,61067.07,31474006
4/17/2019,61115.89,61584.42,61040.96,61166,47039853
4/18/2019,61092.17,61097.01,60642.74,60910.11,28085300
4/23/2019,60949.19,61004.08,60779.31,60938.98,18652670
4/24/2019,61024.55,61044.3,60670.11,60959.72,33376214
4/25/2019,60894.97,60897.52,60465.99,60680.62,29942449
4/26/2019,60624.92,60990.17,60541.15,60990.17,28378713
4/29/2019,61049.56,61069.77,60632.21,60865.49,29943912
4/30/2019,60728.25,60751.57,59912.71,60145.5,39745582
5/2/2019,60086.35,60145.15,59703.38,59744.3,29970474
5/6/2019,59049.79,59347.83,58815.7,59087.98,39572981
5/7/2019,59133.03,59178.44,57844.03,57845.47,41279452
5/8/2019,57956.36,58161.79,57402.07,57522.36,38277498
5/9/2019,57405.48,57637.14,56580.29,56637.25,37110589
5/10/2019,57082.82,57348.62,56729.18,56913.26,35927384
5/13/2019,56996.69,57061.45,56022.03,56389.14,33719668
5/14/2019,56632.77,56788.76,56143.17,56209.08,38968437
5/15/2019,56576.02,56590.95,56025.74,56373.36,44617632
5/16/2019,56583.36,56760.69,56184.95,56664.5,33866981
5/17/2019,56611.73,56613.31,56226.36,56561.79,29350897
5/20/2019,56631.27,56653.96,55999.93,56317.39,28905288
5/21/2019,56376.96,56776.12,56305.2,56772.23,35459678
5/22/2019,56715.06,57476.13,56622.91,57264.89,31882706
5/23/2019,57164.41,57166.82,56351.13,56351.13,32317347
5/24/2019,56513.66,56820.84,56469.81,56753.79,28546871
5/27/2019,56813.16,56973.65,56531.41,56781.5,16477402
5/28/2019,56846.57,57287.96,56736.41,56920.14,64693952
5/29/2019,56711.54,56871.67,56419.34,56870.63,42919505
5/30/2019,56980.42,57682.76,56980.42,57566.83,41782984
5/31/2019,57186.84,57909.95,56991.38,57909.95,35800890
6/3/2019,57829.53,58084.17,57705.23,57857.73,26160093
6/4/2019,57873.91,57959.58,57587.37,57781.8,33621389
6/5/2019,57909.72,57972.75,57524.06,57601.52,38757367
6/6/2019,57675.37,58599.91,57642.14,58360.5,58143131
6/7/2019,58410.33,58950.89,58398.57,58852.53,41644676
6/10/2019,59096.61,59181.32,58695.54,58895.99,33066601
6/11/2019,58927.04,59280.93,58804,59200.36,42799548
6/12/2019,59003.12,59135.03,58531.98,58917.55,42294557
6/13/2019,58868.26,59575.69,58820.77,59374.38,36400874
6/14/2019,59351,59370.86,59050.74,59092.01,30760328
6/17/2019,59167.19,59238.4,58756.95,58857.01,34307394
6/18/2019,58845.78,59936.46,58788.22,59936.46,48408292
6/19/2019,59909.76,59950.65,59693.03,59738.56,31474523
6/21/2019,59898.71,60186.06,59231.9,59433.13,71764034
6/24/2019,59689.41,60008.84,59583.18,60003.9,29985044
6/25/2019,59896.86,59974.53,59333.4,59480.64,40174260
6/26/2019,59642.41,59852.7,59466.48,59852.7,51799227
6/27/2019,59975.48,60536.87,59975.28,60293.37,50773723
6/28/2019,60325.28,60379.48,60120.24,60187.43,29386095
7/1/2019,60938.78,60972.83,60266.47,60323.79,32133489
7/2/2019,60519.06,60538.16,59895.33,60538.16,32988047
7/3/2019,60485.59,60755.14,60410.77,60671.76,30845907
7/4/2019,60704.25,60944.69,60546.28,60888.98,27373931
